,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
4136,Ulaanbaatar,PM2.5 - Principal,2018-02-07 16:00:00,2018,7,2,16,26.5,81.0,Moderate,26.0,UG/M3,1 Hr,Valid
4137,Ulaanbaatar,PM2.5 - Principal,2018-02-07 17:00:00,2018,7,2,17,17.6,63.0,Moderate,11.0,UG/M3,1 Hr,Valid
4138,Ulaanbaatar,PM2.5 - Principal,2018-02-07 18:00:00,2018,7,2,18,17.3,62.0,Moderate,17.0,UG/M3,1 Hr,Valid
4139,Ulaanbaatar,PM2.5 - Principal,2018-02-07 19:00:00,2018,7,2,19,17.1,62.0,Moderate,17.0,UG/M3,1 Hr,Valid
4140,Ulaanbaatar,PM2.5 - Principal,2018-02-07 20:00:00,2018,7,2,20,9.9,41.0,Good,3.0,UG/M3,1 Hr,Valid
4141,Ulaanbaatar,PM2.5 - Principal,2018-02-07 21:00:00,2018,7,2,21,7.4,31.0,Good,5.0,UG/M3,1 Hr,Valid
4142,Ulaanbaatar,PM2.5 - Principal,2018-02-07 22:00:00,2018,7,2,22,8.7,36.0,Good,10.0,UG/M3,1 Hr,Valid
4143,Ulaanbaatar,PM2.5 - Principal,2018-02-07 23:00:00,2018,7,2,23,10.8,45.0,Good,13.0,UG/M3,1 Hr,Valid
4144,Ulaanbaatar,PM2.5 - Principal,2018-03-07 00:00:00,2018,7,3,0,9.9,41.0,Good,9.0,UG/M3,1 Hr,Valid
4145,Ulaanbaatar,PM2.5 - Principal,2018-03-07 01:00:00,2018,7,3,1,9.4,39.0,Good,9.0,UG/M3,1 Hr,Valid
4146,Ulaanbaatar,PM2.5 - Principal,2018-03-07 02:00:00,2018,7,3,2,8.7,36.0,Good,8.0,UG/M3,1 Hr,Valid
4147,Ulaanbaatar,PM2.5 - Principal,2018-03-07 03:00:00,2018,7,3,3,11.3,47.0,Good,14.0,UG/M3,1 Hr,Valid
4148,Ulaanbaatar,PM2.5 - Principal,2018-03-07 04:00:00,2018,7,3,4,10.1,42.0,Good,9.0,UG/M3,1 Hr,Valid
4149,Ulaanbaatar,PM2.5 - Principal,2018-03-07 05:00:00,2018,7,3,5,9.0,38.0,Good,8.0,UG/M3,1 Hr,Valid
4150,Ulaanbaatar,PM2.5 - Principal,2018-03-07 06:00:00,2018,7,3,6,8.0,33.0,Good,7.0,UG/M3,1 Hr,Valid
4151,Ulaanbaatar,PM2.5 - Principal,2018-03-07 07:00:00,2018,7,3,7,7.0,29.0,Good,6.0,UG/M3,1 Hr,Valid
4152,Ulaanbaatar,PM2.5 - Principal,2018-03-07 08:00:00,2018,7,3,8,9.0,38.0,Good,11.0,UG/M3,1 Hr,Valid
4153,Ulaanbaatar,PM2.5 - Principal,2018-03-07 09:00:00,2018,7,3,9,17.5,62.0,Moderate,26.0,UG/M3,1 Hr,Valid
4154,Ulaanbaatar,PM2.5 - Principal,2018-03-07 10:00:00,2018,7,3,10,17.2,62.0,Moderate,17.0,UG/M3,1 Hr,Valid
4155,Ulaanbaatar,PM2.5 - Principal,2018-03-07 11:00:00,2018,7,3,11,16.1,59.0,Moderate,15.0,UG/M3,1 Hr,Valid
4156,Ulaanbaatar,PM2.5 - Principal,2018-03-07 12:00:00,2018,7,3,12,14.5,56.0,Moderate,13.0,UG/M3,1 Hr,Valid
4157,Ulaanbaatar,PM2.5 - Principal,2018-03-07 13:00:00,2018,7,3,13,12.7,52.0,Moderate,11.0,UG/M3,1 Hr,Valid
4158,Ulaanbaatar,PM2.5 - Principal,2018-03-07 14:00:00,2018,7,3,14,12.7,52.0,Moderate,0.0,UG/M3,1 Hr,Invalid
4159,Ulaanbaatar,PM2.5 - Principal,2018-03-07 15:00:00,2018,7,3,15,48.32179800839755,133.0,Unhealthy for Sensitive Groups,0.0,UG/M3,1 Hr,Invalid
4160,Ulaanbaatar,PM2.5 - Principal,2018-03-07 16:00:00,2018,7,3,16,48.32179800839755,133.0,Unhealthy for Sensitive Groups,5.0,UG/M3,1 Hr,Valid
4161,Ulaanbaatar,PM2.5 - Principal,2018-03-07 17:00:00,2018,7,3,17,13.5,54.0,Moderate,18.0,UG/M3,1 Hr,Valid
4162,Ulaanbaatar,PM2.5 - Principal,2018-03-07 18:00:00,2018,7,3,18,19.3,66.0,Moderate,24.0,UG/M3,1 Hr,Valid
4163,Ulaanbaatar,PM2.5 - Principal,2018-03-07 19:00:00,2018,7,3,19,22.3,72.0,Moderate,25.0,UG/M3,1 Hr,Valid
4164,Ulaanbaatar,PM2.5 - Principal,2018-03-07 20:00:00,2018,7,3,20,16.5,60.0,Moderate,11.0,UG/M3,1 Hr,Valid
4165,Ulaanbaatar,PM2.5 - Principal,2018-03-07 21:00:00,2018,7,3,21,15.2,58.0,Moderate,14.0,UG/M3,1 Hr,Valid
4166,Ulaanbaatar,PM2.5 - Principal,2018-03-07 22:00:00,2018,7,3,22,17.1,62.0,Moderate,19.0,UG/M3,1 Hr,Valid
4167,Ulaanbaatar,PM2.5 - Principal,2018-03-07 23:00:00,2018,7,3,23,23.5,75.0,Moderate,30.0,UG/M3,1 Hr,Valid
4168,Ulaanbaatar,PM2.5 - Principal,2018-04-07 00:00:00,2018,7,4,0,26.8,82.0,Moderate,30.0,UG/M3,1 Hr,Valid
4169,Ulaanbaatar,PM2.5 - Principal,2018-04-07 01:00:00,2018,7,4,1,25.9,80.0,Moderate,25.0,UG/M3,1 Hr,Valid
4170,Ulaanbaatar,PM2.5 - Principal,2018-04-07 02:00:00,2018,7,4,2,20.9,70.0,Moderate,16.0,UG/M3,1 Hr,Valid
4171,Ulaanbaatar,PM2.5 - Principal,2018-04-07 03:00:00,2018,7,4,3,16.9,61.0,Moderate,13.0,UG/M3,1 Hr,Valid
4172,Ulaanbaatar,PM2.5 - Principal,2018-04-07 04:00:00,2018,7,4,4,13.4,54.0,Moderate,10.0,UG/M3,1 Hr,Valid
4177,Ulaanbaatar,PM2.5 - Principal,2018-04-07 09:00:00,2018,7,4,9,17.2,62.0,Moderate,20.0,UG/M3,1 Hr,Valid
4178,Ulaanbaatar,PM2.5 - Principal,2018-04-07 10:00:00,2018,7,4,10,29.1,87.0,Moderate,41.0,UG/M3,1 Hr,Valid
4179,Ulaanbaatar,PM2.5 - Principal,2018-04-07 11:00:00,2018,7,4,11,34.0,97.0,Moderate,39.0,UG/M3,1 Hr,Valid
4180,Ulaanbaatar,PM2.5 - Principal,2018-04-07 12:00:00,2018,7,4,12,24.0,76.0,Moderate,14.0,UG/M3,1 Hr,Valid
4181,Ulaanbaatar,PM2.5 - Principal,2018-04-07 13:00:00,2018,7,4,13,20.5,69.0,Moderate,17.0,UG/M3,1 Hr,Valid
4182,Ulaanbaatar,PM2.5 - Principal,2018-04-07 14:00:00,2018,7,4,14,17.7,63.0,Moderate,15.0,UG/M3,1 Hr,Valid
4183,Ulaanbaatar,PM2.5 - Principal,2018-04-07 15:00:00,2018,7,4,15,14.8,57.0,Moderate,12.0,UG/M3,1 Hr,Valid
4184,Ulaanbaatar,PM2.5 - Principal,2018-04-07 16:00:00,2018,7,4,16,10.9,45.0,Good,7.0,UG/M3,1 Hr,Valid
4185,Ulaanbaatar,PM2.5 - Principal,2018-04-07 17:00:00,2018,7,4,17,8.4,35.0,Good,6.0,UG/M3,1 Hr,Valid
4186,Ulaanbaatar,PM2.5 - Principal,2018-04-07 18:00:00,2018,7,4,18,6.7,28.0,Good,5.0,UG/M3,1 Hr,Valid
4187,Ulaanbaatar,PM2.5 - Principal,2018-04-07 19:00:00,2018,7,4,19,8.3,35.0,Good,10.0,UG/M3,1 Hr,Valid
4188,Ulaanbaatar,PM2.5 - Principal,2018-04-07 20:00:00,2018,7,4,20,10.6,44.0,Good,13.0,UG/M3,1 Hr,Valid
4189,Ulaanbaatar,PM2.5 - Principal,2018-04-07 21:00:00,2018,7,4,21,10.3,43.0,Good,10.0,UG/M3,1 Hr,Valid
4190,Ulaanbaatar,PM2.5 - Principal,2018-04-07 22:00:00,2018,7,4,22,15.6,58.0,Moderate,21.0,UG/M3,1 Hr,Valid
4191,Ulaanbaatar,PM2.5 - Principal,2018-04-07 23:00:00,2018,7,4,23,19.8,67.0,Moderate,24.0,UG/M3,1 Hr,Valid
4192,Ulaanbaatar,PM2.5 - Principal,2018-05-07 00:00:00,2018,7,5,0,21.4,71.0,Moderate,23.0,UG/M3,1 Hr,Valid
4193,Ulaanbaatar,PM2.5 - Principal,2018-05-07 01:00:00,2018,7,5,1,22.2,72.0,Moderate,23.0,UG/M3,1 Hr,Valid
4194,Ulaanbaatar,PM2.5 - Principal,2018-05-07 02:00:00,2018,7,5,2,21.1,70.0,Moderate,20.0,UG/M3,1 Hr,Valid
4195,Ulaanbaatar,PM2.5 - Principal,2018-05-07 03:00:00,2018,7,5,3,18.5,64.0,Moderate,16.0,UG/M3,1 Hr,Valid
4196,Ulaanbaatar,PM2.5 - Principal,2018-05-07 04:00:00,2018,7,5,4,17.7,63.0,Moderate,17.0,UG/M3,1 Hr,Valid
4197,Ulaanbaatar,PM2.5 - Principal,2018-05-07 05:00:00,2018,7,5,5,25.8,80.0,Moderate,34.0,UG/M3,1 Hr,Valid
4198,Ulaanbaatar,PM2.5 - Principal,2018-05-07 06:00:00,2018,7,5,6,20.9,70.0,Moderate,16.0,UG/M3,1 Hr,Valid
4199,Ulaanbaatar,PM2.5 - Principal,2018-05-07 07:00:00,2018,7,5,7,14.4,56.0,Moderate,8.0,UG/M3,1 Hr,Valid
4200,Ulaanbaatar,PM2.5 - Principal,2018-05-07 08:00:00,2018,7,5,8,15.7,59.0,Moderate,17.0,UG/M3,1 Hr,Valid
4201,Ulaanbaatar,PM2.5 - Principal,2018-05-07 09:00:00,2018,7,5,9,14.8,57.0,Moderate,14.0,UG/M3,1 Hr,Valid
4202,Ulaanbaatar,PM2.5 - Principal,2018-05-07 10:00:00,2018,7,5,10,12.9,53.0,Moderate,11.0,UG/M3,1 Hr,Valid
4203,Ulaanbaatar,PM2.5 - Principal,2018-05-07 11:00:00,2018,7,5,11,10.4,43.0,Good,8.0,UG/M3,1 Hr,Valid
4204,Ulaanbaatar,PM2.5 - Principal,2018-05-07 12:00:00,2018,7,5,12,9.7,40.0,Good,9.0,UG/M3,1 Hr,Valid
4205,Ulaanbaatar,PM2.5 - Principal,2018-05-07 13:00:00,2018,7,5,13,7.8,33.0,Good,6.0,UG/M3,1 Hr,Valid
4206,Ulaanbaatar,PM2.5 - Principal,2018-05-07 14:00:00,2018,7,5,14,6.4,27.0,Good,5.0,UG/M3,1 Hr,Valid
4207,Ulaanbaatar,PM2.5 - Principal,2018-05-07 15:00:00,2018,7,5,15,5.2,22.0,Good,4.0,UG/M3,1 Hr,Valid
4208,Ulaanbaatar,PM2.5 - Principal,2018-05-07 16:00:00,2018,7,5,16,3.6,15.0,Good,2.0,UG/M3,1 Hr,Valid
4209,Ulaanbaatar,PM2.5 - Principal,2018-05-07 17:00:00,2018,7,5,17,5.7,24.0,Good,8.0,UG/M3,1 Hr,Valid
4210,Ulaanbaatar,PM2.5 - Principal,2018-05-07 18:00:00,2018,7,5,18,5.8,24.0,Good,6.0,UG/M3,1 Hr,Valid
4211,Ulaanbaatar,PM2.5 - Principal,2018-05-07 19:00:00,2018,7,5,19,4.4,18.0,Good,3.0,UG/M3,1 Hr,Valid
4212,Ulaanbaatar,PM2.5 - Principal,2018-05-07 20:00:00,2018,7,5,20,5.7,24.0,Good,7.0,UG/M3,1 Hr,Valid
4213,Ulaanbaatar,PM2.5 - Principal,2018-05-07 21:00:00,2018,7,5,21,7.3,30.0,Good,9.0,UG/M3,1 Hr,Valid
4214,Ulaanbaatar,PM2.5 - Principal,2018-05-07 22:00:00,2018,7,5,22,8.1,34.0,Good,9.0,UG/M3,1 Hr,Valid
4215,Ulaanbaatar,PM2.5 - Principal,2018-05-07 23:00:00,2018,7,5,23,7.0,29.0,Good,6.0,UG/M3,1 Hr,Valid
4216,Ulaanbaatar,PM2.5 - Principal,2018-06-07 00:00:00,2018,7,6,0,6.0,25.0,Good,5.0,UG/M3,1 Hr,Valid
4217,Ulaanbaatar,PM2.5 - Principal,2018-06-07 01:00:00,2018,7,6,1,12.0,50.0,Good,18.0,UG/M3,1 Hr,Valid
4218,Ulaanbaatar,PM2.5 - Principal,2018-06-07 02:00:00,2018,7,6,2,13.0,53.0,Moderate,14.0,UG/M3,1 Hr,Valid
4219,Ulaanbaatar,PM2.5 - Principal,2018-06-07 03:00:00,2018,7,6,3,10.0,42.0,Good,7.0,UG/M3,1 Hr,Valid
4220,Ulaanbaatar,PM2.5 - Principal,2018-06-07 04:00:00,2018,7,6,4,6.5,27.0,Good,3.0,UG/M3,1 Hr,Valid
4221,Ulaanbaatar,PM2.5 - Principal,2018-06-07 05:00:00,2018,7,6,5,5.7,24.0,Good,5.0,UG/M3,1 Hr,Valid
4222,Ulaanbaatar,PM2.5 - Principal,2018-06-07 06:00:00,2018,7,6,6,4.8,20.0,Good,4.0,UG/M3,1 Hr,Valid
4223,Ulaanbaatar,PM2.5 - Principal,2018-06-07 07:00:00,2018,7,6,7,5.9,25.0,Good,7.0,UG/M3,1 Hr,Valid
4224,Ulaanbaatar,PM2.5 - Principal,2018-06-07 08:00:00,2018,7,6,8,6.9,29.0,Good,8.0,UG/M3,1 Hr,Valid
4225,Ulaanbaatar,PM2.5 - Principal,2018-06-07 09:00:00,2018,7,6,9,11.4,48.0,Good,16.0,UG/M3,1 Hr,Valid
4230,Ulaanbaatar,PM2.5 - Principal,2018-06-07 14:00:00,2018,7,6,14,14.7,56.0,Moderate,18.0,UG/M3,1 Hr,Valid
4231,Ulaanbaatar,PM2.5 - Principal,2018-06-07 15:00:00,2018,7,6,15,8.3,35.0,Good,2.0,UG/M3,1 Hr,Valid
4232,Ulaanbaatar,PM2.5 - Principal,2018-06-07 16:00:00,2018,7,6,16,7.1,30.0,Good,6.0,UG/M3,1 Hr,Valid
4233,Ulaanbaatar,PM2.5 - Principal,2018-06-07 17:00:00,2018,7,6,17,6.5,27.0,Good,6.0,UG/M3,1 Hr,Valid
4234,Ulaanbaatar,PM2.5 - Principal,2018-06-07 18:00:00,2018,7,6,18,5.2,22.0,Good,4.0,UG/M3,1 Hr,Valid
4235,Ulaanbaatar,PM2.5 - Principal,2018-06-07 19:00:00,2018,7,6,19,4.6,19.0,Good,4.0,UG/M3,1 Hr,Valid
4236,Ulaanbaatar,PM2.5 - Principal,2018-06-07 20:00:00,2018,7,6,20,4.8,20.0,Good,5.0,UG/M3,1 Hr,Valid
4237,Ulaanbaatar,PM2.5 - Principal,2018-06-07 21:00:00,2018,7,6,21,4.9,20.0,Good,5.0,UG/M3,1 Hr,Valid
4238,Ulaanbaatar,PM2.5 - Principal,2018-06-07 22:00:00,2018,7,6,22,4.4,18.0,Good,4.0,UG/M3,1 Hr,Valid
4239,Ulaanbaatar,PM2.5 - Principal,2018-06-07 23:00:00,2018,7,6,23,5.7,24.0,Good,7.0,UG/M3,1 Hr,Valid
4240,Ulaanbaatar,PM2.5 - Principal,2018-07-07 00:00:00,2018,7,7,0,5.8,24.0,Good,6.0,UG/M3,1 Hr,Valid
4241,Ulaanbaatar,PM2.5 - Principal,2018-07-07 01:00:00,2018,7,7,1,5.8,24.0,Good,0.0,UG/M3,1 Hr,Invalid
4242,Ulaanbaatar,PM2.5 - Principal,2018-07-07 02:00:00,2018,7,7,2,48.32179800839755,133.0,Unhealthy for Sensitive Groups,0.0,UG/M3,1 Hr,Invalid
4243,Ulaanbaatar,PM2.5 - Principal,2018-07-07 03:00:00,2018,7,7,3,48.32179800839755,133.0,Unhealthy for Sensitive Groups,6.0,UG/M3,1 Hr,Valid
4244,Ulaanbaatar,PM2.5 - Principal,2018-07-07 04:00:00,2018,7,7,4,3.5,15.0,Good,2.0,UG/M3,1 Hr,Valid
4245,Ulaanbaatar,PM2.5 - Principal,2018-07-07 05:00:00,2018,7,7,5,3.5,15.0,Good,-1.0,UG/M3,1 Hr,Invalid
4246,Ulaanbaatar,PM2.5 - Principal,2018-07-07 06:00:00,2018,7,7,6,2.4,10.0,Good,2.0,UG/M3,1 Hr,Valid
4247,Ulaanbaatar,PM2.5 - Principal,2018-07-07 07:00:00,2018,7,7,7,48.32179800839755,133.0,Unhealthy for Sensitive Groups,0.0,UG/M3,1 Hr,Invalid
4248,Ulaanbaatar,PM2.5 - Principal,2018-07-07 08:00:00,2018,7,7,8,48.32179800839755,133.0,Unhealthy for Sensitive Groups,0.0,UG/M3,1 Hr,Invalid
4249,Ulaanbaatar,PM2.5 - Principal,2018-07-07 09:00:00,2018,7,7,9,48.32179800839755,133.0,Unhealthy for Sensitive Groups,3.0,UG/M3,1 Hr,Valid
4250,Ulaanbaatar,PM2.5 - Principal,2018-07-07 10:00:00,2018,7,7,10,2.3,10.0,Good,2.0,UG/M3,1 Hr,Valid
4251,Ulaanbaatar,PM2.5 - Principal,2018-07-07 11:00:00,2018,7,7,11,2.1,9.0,Good,2.0,UG/M3,1 Hr,Valid
4252,Ulaanbaatar,PM2.5 - Principal,2018-07-07 12:00:00,2018,7,7,12,3.6,15.0,Good,5.0,UG/M3,1 Hr,Valid
4253,Ulaanbaatar,PM2.5 - Principal,2018-07-07 13:00:00,2018,7,7,13,5.8,24.0,Good,8.0,UG/M3,1 Hr,Valid
4254,Ulaanbaatar,PM2.5 - Principal,2018-07-07 14:00:00,2018,7,7,14,5.9,25.0,Good,6.0,UG/M3,1 Hr,Valid
4255,Ulaanbaatar,PM2.5 - Principal,2018-07-07 15:00:00,2018,7,7,15,6.9,29.0,Good,8.0,UG/M3,1 Hr,Valid
4256,Ulaanbaatar,PM2.5 - Principal,2018-07-07 16:00:00,2018,7,7,16,5.9,25.0,Good,5.0,UG/M3,1 Hr,Valid
4257,Ulaanbaatar,PM2.5 - Principal,2018-07-07 17:00:00,2018,7,7,17,4.4,18.0,Good,3.0,UG/M3,1 Hr,Valid
4258,Ulaanbaatar,PM2.5 - Principal,2018-07-07 18:00:00,2018,7,7,18,5.2,22.0,Good,6.0,UG/M3,1 Hr,Valid
4259,Ulaanbaatar,PM2.5 - Principal,2018-07-07 19:00:00,2018,7,7,19,5.6,23.0,Good,6.0,UG/M3,1 Hr,Valid
4260,Ulaanbaatar,PM2.5 - Principal,2018-07-07 20:00:00,2018,7,7,20,6.8,28.0,Good,8.0,UG/M3,1 Hr,Valid
4261,Ulaanbaatar,PM2.5 - Principal,2018-07-07 21:00:00,2018,7,7,21,8.4,35.0,Good,10.0,UG/M3,1 Hr,Valid
4262,Ulaanbaatar,PM2.5 - Principal,2018-07-07 22:00:00,2018,7,7,22,8.2,34.0,Good,8.0,UG/M3,1 Hr,Valid
4263,Ulaanbaatar,PM2.5 - Principal,2018-07-07 23:00:00,2018,7,7,23,9.6,40.0,Good,11.0,UG/M3,1 Hr,Valid
4264,Ulaanbaatar,PM2.5 - Principal,2018-08-07 00:00:00,2018,7,8,0,9.8,41.0,Good,10.0,UG/M3,1 Hr,Valid
4265,Ulaanbaatar,PM2.5 - Principal,2018-08-07 01:00:00,2018,7,8,1,9.9,41.0,Good,10.0,UG/M3,1 Hr,Valid
4266,Ulaanbaatar,PM2.5 - Principal,2018-08-07 02:00:00,2018,7,8,2,7.4,31.0,Good,5.0,UG/M3,1 Hr,Valid
4267,Ulaanbaatar,PM2.5 - Principal,2018-08-07 03:00:00,2018,7,8,3,4.7,20.0,Good,2.0,UG/M3,1 Hr,Valid
4268,Ulaanbaatar,PM2.5 - Principal,2018-08-07 04:00:00,2018,7,8,4,5.3,22.0,Good,6.0,UG/M3,1 Hr,Valid
4269,Ulaanbaatar,PM2.5 - Principal,2018-08-07 05:00:00,2018,7,8,5,5.6,23.0,Good,6.0,UG/M3,1 Hr,Valid
4270,Ulaanbaatar,PM2.5 - Principal,2018-08-07 06:00:00,2018,7,8,6,6.8,28.0,Good,8.0,UG/M3,1 Hr,Valid
4271,Ulaanbaatar,PM2.5 - Principal,2018-08-07 07:00:00,2018,7,8,7,6.4,27.0,Good,6.0,UG/M3,1 Hr,Valid
4272,Ulaanbaatar,PM2.5 - Principal,2018-08-07 08:00:00,2018,7,8,8,6.7,28.0,Good,7.0,UG/M3,1 Hr,Valid
4273,Ulaanbaatar,PM2.5 - Principal,2018-08-07 09:00:00,2018,7,8,9,8.3,35.0,Good,10.0,UG/M3,1 Hr,Valid
4274,Ulaanbaatar,PM2.5 - Principal,2018-08-07 10:00:00,2018,7,8,10,8.6,36.0,Good,9.0,UG/M3,1 Hr,Valid
4275,Ulaanbaatar,PM2.5 - Principal,2018-08-07 11:00:00,2018,7,8,11,7.3,30.0,Good,6.0,UG/M3,1 Hr,Valid
4276,Ulaanbaatar,PM2.5 - Principal,2018-08-07 12:00:00,2018,7,8,12,6.6,28.0,Good,6.0,UG/M3,1 Hr,Valid
4277,Ulaanbaatar,PM2.5 - Principal,2018-08-07 13:00:00,2018,7,8,13,7.3,30.0,Good,8.0,UG/M3,1 Hr,Valid
4278,Ulaanbaatar,PM2.5 - Principal,2018-08-07 14:00:00,2018,7,8,14,8.1,34.0,Good,9.0,UG/M3,1 Hr,Valid
4279,Ulaanbaatar,PM2.5 - Principal,2018-08-07 15:00:00,2018,7,8,15,8.8,37.0,Good,10.0,UG/M3,1 Hr,Valid
4280,Ulaanbaatar,PM2.5 - Principal,2018-08-07 16:00:00,2018,7,8,16,9.2,38.0,Good,10.0,UG/M3,1 Hr,Valid
4281,Ulaanbaatar,PM2.5 - Principal,2018-08-07 17:00:00,2018,7,8,17,8.3,35.0,Good,7.0,UG/M3,1 Hr,Valid
4282,Ulaanbaatar,PM2.5 - Principal,2018-08-07 18:00:00,2018,7,8,18,6.1,25.0,Good,4.0,UG/M3,1 Hr,Valid
4283,Ulaanbaatar,PM2.5 - Principal,2018-08-07 19:00:00,2018,7,8,19,6.5,27.0,Good,7.0,UG/M3,1 Hr,Valid
4284,Ulaanbaatar,PM2.5 - Principal,2018-08-07 20:00:00,2018,7,8,20,6.5,27.0,Good,-999.0,UG/M3,1 Hr,Missing
4285,Ulaanbaatar,PM2.5 - Principal,2018-08-07 21:00:00,2018,7,8,21,6.5,27.0,Good,-999.0,UG/M3,1 Hr,Missing
4286,Ulaanbaatar,PM2.5 - Principal,2018-08-07 22:00:00,2018,7,8,22,6.5,27.0,Good,-999.0,UG/M3,1 Hr,Missing
4287,Ulaanbaatar,PM2.5 - Principal,2018-08-07 23:00:00,2018,7,8,23,6.5,27.0,Good,-999.0,UG/M3,1 Hr,Missing
4288,Ulaanbaatar,PM2.5 - Principal,2018-07-20 15:00:00,2018,7,20,15,48.32179800839755,133.0,Unhealthy for Sensitive Groups,6.0,UG/M3,1 Hr,Valid
4289,Ulaanbaatar,PM2.5 - Principal,2018-07-20 16:00:00,2018,7,20,16,7.1,30.0,Good,8.0,UG/M3,1 Hr,Valid
4290,Ulaanbaatar,PM2.5 - Principal,2018-07-20 17:00:00,2018,7,20,17,6.6,28.0,Good,6.0,UG/M3,1 Hr,Valid
4291,Ulaanbaatar,PM2.5 - Principal,2018-07-20 18:00:00,2018,7,20,18,5.9,25.0,Good,5.0,UG/M3,1 Hr,Valid
4292,Ulaanbaatar,PM2.5 - Principal,2018-07-20 19:00:00,2018,7,20,19,5.9,25.0,Good,6.0,UG/M3,1 Hr,Valid
4293,Ulaanbaatar,PM2.5 - Principal,2018-07-20 20:00:00,2018,7,20,20,6.7,28.0,Good,8.0,UG/M3,1 Hr,Valid
4294,Ulaanbaatar,PM2.5 - Principal,2018-07-20 21:00:00,2018,7,20,21,6.8,28.0,Good,7.0,UG/M3,1 Hr,Valid
4295,Ulaanbaatar,PM2.5 - Principal,2018-07-20 22:00:00,2018,7,20,22,6.5,27.0,Good,6.0,UG/M3,1 Hr,Valid
4296,Ulaanbaatar,PM2.5 - Principal,2018-07-20 23:00:00,2018,7,20,23,8.7,36.0,Good,11.0,UG/M3,1 Hr,Valid
4297,Ulaanbaatar,PM2.5 - Principal,2018-07-21 00:00:00,2018,7,21,0,7.8,33.0,Good,7.0,UG/M3,1 Hr,Valid
4298,Ulaanbaatar,PM2.5 - Principal,2018-07-21 01:00:00,2018,7,21,1,5.4,23.0,Good,3.0,UG/M3,1 Hr,Valid
4299,Ulaanbaatar,PM2.5 - Principal,2018-07-21 02:00:00,2018,7,21,2,5.4,23.0,Good,0.0,UG/M3,1 Hr,Invalid
4300,Ulaanbaatar,PM2.5 - Principal,2018-07-21 03:00:00,2018,7,21,3,3.1,13.0,Good,2.0,UG/M3,1 Hr,Valid
4301,Ulaanbaatar,PM2.5 - Principal,2018-07-21 04:00:00,2018,7,21,4,3.0,13.0,Good,3.0,UG/M3,1 Hr,Valid
4302,Ulaanbaatar,PM2.5 - Principal,2018-07-21 05:00:00,2018,7,21,5,3.0,13.0,Good,3.0,UG/M3,1 Hr,Valid
4303,Ulaanbaatar,PM2.5 - Principal,2018-07-21 06:00:00,2018,7,21,6,4.0,17.0,Good,5.0,UG/M3,1 Hr,Valid
4304,Ulaanbaatar,PM2.5 - Principal,2018-07-21 07:00:00,2018,7,21,7,4.0,17.0,Good,4.0,UG/M3,1 Hr,Valid
4305,Ulaanbaatar,PM2.5 - Principal,2018-07-21 08:00:00,2018,7,21,8,9.5,40.0,Good,15.0,UG/M3,1 Hr,Valid
4306,Ulaanbaatar,PM2.5 - Principal,2018-07-21 09:00:00,2018,7,21,9,13.7,54.0,Moderate,18.0,UG/M3,1 Hr,Valid
4307,Ulaanbaatar,PM2.5 - Principal,2018-07-21 10:00:00,2018,7,21,10,13.3,54.0,Moderate,13.0,UG/M3,1 Hr,Valid
4308,Ulaanbaatar,PM2.5 - Principal,2018-07-21 11:00:00,2018,7,21,11,12.6,52.0,Moderate,12.0,UG/M3,1 Hr,Valid
4309,Ulaanbaatar,PM2.5 - Principal,2018-07-21 12:00:00,2018,7,21,12,10.8,45.0,Good,9.0,UG/M3,1 Hr,Valid
4310,Ulaanbaatar,PM2.5 - Principal,2018-07-21 13:00:00,2018,7,21,13,11.4,48.0,Good,12.0,UG/M3,1 Hr,Valid
4311,Ulaanbaatar,PM2.5 - Principal,2018-07-21 14:00:00,2018,7,21,14,8.7,36.0,Good,6.0,UG/M3,1 Hr,Valid
4312,Ulaanbaatar,PM2.5 - Principal,2018-07-21 15:00:00,2018,7,21,15,5.3,22.0,Good,2.0,UG/M3,1 Hr,Valid
4313,Ulaanbaatar,PM2.5 - Principal,2018-07-21 16:00:00,2018,7,21,16,5.1,21.0,Good,5.0,UG/M3,1 Hr,Valid
4314,Ulaanbaatar,PM2.5 - Principal,2018-07-21 17:00:00,2018,7,21,17,5.0,21.0,Good,5.0,UG/M3,1 Hr,Valid
4315,Ulaanbaatar,PM2.5 - Principal,2018-07-21 18:00:00,2018,7,21,18,4.0,17.0,Good,3.0,UG/M3,1 Hr,Valid
4316,Ulaanbaatar,PM2.5 - Principal,2018-07-21 19:00:00,2018,7,21,19,4.5,19.0,Good,5.0,UG/M3,1 Hr,Valid
4317,Ulaanbaatar,PM2.5 - Principal,2018-07-21 20:00:00,2018,7,21,20,4.2,18.0,Good,4.0,UG/M3,1 Hr,Valid
4318,Ulaanbaatar,PM2.5 - Principal,2018-07-21 21:00:00,2018,7,21,21,2.6,11.0,Good,1.0,UG/M3,1 Hr,Valid
4319,Ulaanbaatar,PM2.5 - Principal,2018-07-21 22:00:00,2018,7,21,22,3.3,14.0,Good,4.0,UG/M3,1 Hr,Valid
4320,Ulaanbaatar,PM2.5 - Principal,2018-07-21 23:00:00,2018,7,21,23,8.6,36.0,Good,14.0,UG/M3,1 Hr,Valid
