Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,02-08-2018 01:00,2018,8,2,1,8.5,35,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 02:00,2018,8,2,2,7.7,32,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 03:00,2018,8,2,3,7.3,30,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 04:00,2018,8,2,4,7.6,32,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 05:00,2018,8,2,5,6.8,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 06:00,2018,8,2,6,6.4,27,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 07:00,2018,8,2,7,5.7,24,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 08:00,2018,8,2,8,5.8,24,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 09:00,2018,8,2,9,8.4,35,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 10:00,2018,8,2,10,11.7,49,Good,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 11:00,2018,8,2,11,18.8,65,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 12:00,2018,8,2,12,17.9,63,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 13:00,2018,8,2,13,11.9,50,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 14:00,2018,8,2,14,9.4,39,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 15:00,2018,8,2,15,7.2,30,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 16:00,2018,8,2,16,6.1,25,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 17:00,2018,8,2,17,5,21,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 18:00,2018,8,2,18,4,17,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 19:00,2018,8,2,19,3.5,15,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 20:00,2018,8,2,20,3.7,15,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 21:00,2018,8,2,21,5.3,22,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 22:00,2018,8,2,22,5.6,23,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-08-2018 23:00,2018,8,2,23,4.8,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 00:00,2018,8,3,0,3.4,14,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 01:00,2018,8,3,1,3.2,13,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 02:00,2018,8,3,2,3.2,13,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 03:00,2018,8,3,3,3.2,13,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 04:00,2018,8,3,4,3.2,13,Good,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 05:00,2018,8,3,5,3.2,13,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 06:00,2018,8,3,6,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 07:00,2018,8,3,7,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 08:00,2018,8,3,8,-999,-999,N/A,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 09:00,2018,8,3,9,1.9,8,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 10:00,2018,8,3,10,1.9,8,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 11:00,2018,8,3,11,1.9,8,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 12:00,2018,8,3,12,1.9,8,Good,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 13:00,2018,8,3,13,1.9,8,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 14:00,2018,8,3,14,10.3,43,Good,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 15:00,2018,8,3,15,11.2,47,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 16:00,2018,8,3,16,9,38,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 17:00,2018,8,3,17,6.9,29,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 18:00,2018,8,3,18,5.4,23,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 19:00,2018,8,3,19,6.2,26,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 20:00,2018,8,3,20,6.1,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 21:00,2018,8,3,21,6,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 22:00,2018,8,3,22,8,33,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-08-2018 23:00,2018,8,3,23,8.5,35,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 00:00,2018,8,4,0,9.7,40,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 01:00,2018,8,4,1,11.8,49,Good,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 02:00,2018,8,4,2,10.4,43,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 03:00,2018,8,4,3,9.2,38,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 04:00,2018,8,4,4,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 05:00,2018,8,4,5,7.3,30,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 06:00,2018,8,4,6,7.1,30,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 07:00,2018,8,4,7,6,25,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 08:00,2018,8,4,8,7.5,31,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 09:00,2018,8,4,9,12.7,52,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 10:00,2018,8,4,10,10.8,45,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 11:00,2018,8,4,11,10.4,43,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 12:00,2018,8,4,12,10.7,45,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 13:00,2018,8,4,13,18.3,64,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 14:00,2018,8,4,14,19.1,66,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 15:00,2018,8,4,15,16,59,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 16:00,2018,8,4,16,16.5,60,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 17:00,2018,8,4,17,14.7,56,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 18:00,2018,8,4,18,14.8,57,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 19:00,2018,8,4,19,20.9,70,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 20:00,2018,8,4,20,21.9,72,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 21:00,2018,8,4,21,18.9,65,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 22:00,2018,8,4,22,18.9,65,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-08-2018 23:00,2018,8,4,23,24.4,77,Moderate,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 00:00,2018,8,5,0,23.7,75,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 01:00,2018,8,5,1,14.8,57,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 02:00,2018,8,5,2,10.4,43,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 03:00,2018,8,5,3,7.2,30,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 04:00,2018,8,5,4,6.6,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 05:00,2018,8,5,5,5.8,24,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 06:00,2018,8,5,6,3.8,16,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 07:00,2018,8,5,7,2.9,12,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 08:00,2018,8,5,8,2.9,12,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 09:00,2018,8,5,9,3.4,14,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 10:00,2018,8,5,10,3.7,15,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 11:00,2018,8,5,11,2.8,12,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 12:00,2018,8,5,12,2.8,12,Good,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 13:00,2018,8,5,13,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 14:00,2018,8,5,14,-999,-999,N/A,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 15:00,2018,8,5,15,2.6,11,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 16:00,2018,8,5,16,3.4,14,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 17:00,2018,8,5,17,4.2,18,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 18:00,2018,8,5,18,4.1,17,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 19:00,2018,8,5,19,3,13,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 20:00,2018,8,5,20,3,13,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 21:00,2018,8,5,21,2.5,10,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 22:00,2018,8,5,22,2.2,9,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-08-2018 23:00,2018,8,5,23,4.1,17,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 00:00,2018,8,6,0,4.5,19,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 01:00,2018,8,6,1,5.2,22,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 02:00,2018,8,6,2,5.6,23,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 03:00,2018,8,6,3,5.3,22,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 04:00,2018,8,6,4,4.1,17,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 05:00,2018,8,6,5,4.5,19,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 06:00,2018,8,6,6,5.2,22,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 07:00,2018,8,6,7,7.6,32,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 08:00,2018,8,6,8,7.8,33,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 09:00,2018,8,6,9,10.4,43,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 10:00,2018,8,6,10,15.2,58,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 11:00,2018,8,6,11,11.6,48,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 12:00,2018,8,6,12,9.8,41,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 13:00,2018,8,6,13,7.9,33,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 14:00,2018,8,6,14,5.4,23,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 15:00,2018,8,6,15,4.7,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 16:00,2018,8,6,16,4.8,20,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 17:00,2018,8,6,17,4.8,20,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 18:00,2018,8,6,18,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 19:00,2018,8,6,19,-999,-999,N/A,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 20:00,2018,8,6,20,3.7,15,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 21:00,2018,8,6,21,3.8,16,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 22:00,2018,8,6,22,6,25,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-08-2018 23:00,2018,8,6,23,9,38,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 00:00,2018,8,7,0,8,33,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 01:00,2018,8,7,1,6,25,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 02:00,2018,8,7,2,9,38,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 03:00,2018,8,7,3,9,38,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 04:00,2018,8,7,4,7,29,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 05:00,2018,8,7,5,6,25,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 06:00,2018,8,7,6,5,21,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 07:00,2018,8,7,7,5.5,23,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 08:00,2018,8,7,8,7.2,30,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 09:00,2018,8,7,9,8.1,34,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 10:00,2018,8,7,10,7,29,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 11:00,2018,8,7,11,8,33,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 12:00,2018,8,7,12,7.5,31,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 13:00,2018,8,7,13,6.7,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 14:00,2018,8,7,14,6.3,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 15:00,2018,8,7,15,16.6,60,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 16:00,2018,8,7,16,20.3,68,Moderate,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 17:00,2018,8,7,17,18.1,64,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 18:00,2018,8,7,18,16.5,60,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 19:00,2018,8,7,19,13.7,54,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 20:00,2018,8,7,20,11.8,49,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 21:00,2018,8,7,21,12.4,52,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 22:00,2018,8,7,22,17.2,62,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-08-2018 23:00,2018,8,7,23,19.6,67,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 00:00,2018,8,8,0,13.8,55,Moderate,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 01:00,2018,8,8,1,10.9,45,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 02:00,2018,8,8,2,7.9,33,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 03:00,2018,8,8,3,7.4,31,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 04:00,2018,8,8,4,8.2,34,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 05:00,2018,8,8,5,7.1,30,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 06:00,2018,8,8,6,7,29,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 07:00,2018,8,8,7,6.5,27,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 08:00,2018,8,8,8,7.2,30,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 09:00,2018,8,8,9,6.6,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 10:00,2018,8,8,10,6.3,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 11:00,2018,8,8,11,6.2,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 12:00,2018,8,8,12,7,29,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 13:00,2018,8,8,13,6.5,27,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 14:00,2018,8,8,14,6.3,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 15:00,2018,8,8,15,5.7,24,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 16:00,2018,8,8,16,5.9,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 17:00,2018,8,8,17,4.9,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 18:00,2018,8,8,18,5.9,25,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 19:00,2018,8,8,19,6.4,27,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 20:00,2018,8,8,20,8.2,34,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 21:00,2018,8,8,21,8.6,36,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 22:00,2018,8,8,22,9.8,41,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-08-2018 23:00,2018,8,8,23,10.9,45,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 00:00,2018,8,9,0,9.9,41,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 01:00,2018,8,9,1,13.9,55,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 02:00,2018,8,9,2,13.9,55,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 03:00,2018,8,9,3,12.9,53,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 04:00,2018,8,9,4,10.4,43,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 05:00,2018,8,9,5,8.7,36,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 06:00,2018,8,9,6,7.3,30,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 07:00,2018,8,9,7,6.6,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 08:00,2018,8,9,8,5.8,24,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 09:00,2018,8,9,9,8.9,37,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 10:00,2018,8,9,10,10.9,45,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 11:00,2018,8,9,11,11.4,48,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 12:00,2018,8,9,12,12.2,51,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 13:00,2018,8,9,13,10.1,42,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 14:00,2018,8,9,14,8,33,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 15:00,2018,8,9,15,8.5,35,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 16:00,2018,8,9,16,10.2,43,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 17:00,2018,8,9,17,8.1,34,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 18:00,2018,8,9,18,6.5,27,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 19:00,2018,8,9,19,4.7,20,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 20:00,2018,8,9,20,2.8,12,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 21:00,2018,8,9,21,2.9,12,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 22:00,2018,8,9,22,5.4,23,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-08-2018 23:00,2018,8,9,23,6.7,28,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 00:00,2018,8,10,0,6.3,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 01:00,2018,8,10,1,5.1,21,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 02:00,2018,8,10,2,4,17,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 03:00,2018,8,10,3,5,21,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 04:00,2018,8,10,4,5,21,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 05:00,2018,8,10,5,3.5,15,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 06:00,2018,8,10,6,3.7,15,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 07:00,2018,8,10,7,2.3,10,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 08:00,2018,8,10,8,3.1,13,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 09:00,2018,8,10,9,3.5,15,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 10:00,2018,8,10,10,5.2,22,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 11:00,2018,8,10,11,7.6,32,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,10-08-2018 12:00,2018,8,10,12,7.3,30,Good,7,UG/M3,1 Hr,Valid
