Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,12-03-2019 11:00,2019,3,12,11,158.7,209,Very Unhealthy,221,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 12:00,2019,3,12,12,158.7,209,Very Unhealthy,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 13:00,2019,3,12,13,160.9,211,Very Unhealthy,162,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 14:00,2019,3,12,14,90,169,Unhealthy,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 15:00,2019,3,12,15,43.1,120,Unhealthy for Sensitive Groups,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 16:00,2019,3,12,16,22.9,74,Moderate,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 17:00,2019,3,12,17,12.7,52,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 18:00,2019,3,12,18,11.3,47,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 19:00,2019,3,12,19,10.1,42,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 20:00,2019,3,12,20,13,53,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 21:00,2019,3,12,21,44.5,123,Unhealthy for Sensitive Groups,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 22:00,2019,3,12,22,68.2,158,Unhealthy,92,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-03-2019 23:00,2019,3,12,23,122.1,185,Unhealthy,176,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 00:00,2019,3,13,0,123.5,186,Unhealthy,125,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 01:00,2019,3,13,1,105.2,177,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 02:00,2019,3,13,2,92.1,170,Unhealthy,79,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 03:00,2019,3,13,3,94.5,171,Unhealthy,97,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 04:00,2019,3,13,4,74.2,161,Unhealthy,54,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 05:00,2019,3,13,5,62.1,154,Unhealthy,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 06:00,2019,3,13,6,65,156,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 07:00,2019,3,13,7,57,152,Unhealthy,49,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 08:00,2019,3,13,8,59.5,153,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 09:00,2019,3,13,9,77.2,162,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 10:00,2019,3,13,10,107.1,178,Unhealthy,137,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 11:00,2019,3,13,11,105.5,177,Unhealthy,104,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 12:00,2019,3,13,12,74.7,161,Unhealthy,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 13:00,2019,3,13,13,52.3,142,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 14:00,2019,3,13,14,30.1,89,Moderate,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 15:00,2019,3,13,15,18,63,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 16:00,2019,3,13,16,11.5,48,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 17:00,2019,3,13,17,8.7,36,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 18:00,2019,3,13,18,9.3,39,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 19:00,2019,3,13,19,10.1,42,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 20:00,2019,3,13,20,13.5,54,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 21:00,2019,3,13,21,36.7,104,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 22:00,2019,3,13,22,153.9,204,Very Unhealthy,271,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-03-2019 23:00,2019,3,13,23,145.9,198,Unhealthy,138,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 00:00,2019,3,14,0,123.4,186,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 01:00,2019,3,14,1,107.2,178,Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 02:00,2019,3,14,2,107.2,178,Unhealthy,-999,UG/M3,1 Hr,Missing
Ulaanbaatar,PM2.5 - Principal,14-03-2019 03:00,2019,3,14,3,111.1,180,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 04:00,2019,3,14,4,79.6,163,Unhealthy,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 05:00,2019,3,14,5,65.4,156,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 06:00,2019,3,14,6,72.4,160,Unhealthy,79,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 07:00,2019,3,14,7,97.6,173,Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 08:00,2019,3,14,8,117.4,183,Unhealthy,137,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 09:00,2019,3,14,9,142.8,196,Unhealthy,168,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 10:00,2019,3,14,10,173.9,224,Very Unhealthy,205,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 11:00,2019,3,14,11,113.4,181,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 12:00,2019,3,14,12,56.6,152,Unhealthy,0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 13:00,2019,3,14,13,33.3,96,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 14:00,2019,3,14,14,19.6,67,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 15:00,2019,3,14,15,14.3,56,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 16:00,2019,3,14,16,7.1,30,Good,0,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 17:00,2019,3,14,17,5.5,23,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 18:00,2019,3,14,18,4.7,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 19:00,2019,3,14,19,5.3,22,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 20:00,2019,3,14,20,17.6,63,Moderate,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 21:00,2019,3,14,21,78.3,163,Unhealthy,139,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 22:00,2019,3,14,22,195.1,245,Very Unhealthy,312,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-03-2019 23:00,2019,3,14,23,178.1,228,Very Unhealthy,161,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 00:00,2019,3,15,0,150.5,201,Very Unhealthy,123,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 01:00,2019,3,15,1,142.7,196,Unhealthy,135,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 02:00,2019,3,15,2,185.4,236,Very Unhealthy,228,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 03:00,2019,3,15,3,159.7,210,Very Unhealthy,134,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 04:00,2019,3,15,4,143.3,196,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 05:00,2019,3,15,5,135.2,192,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 06:00,2019,3,15,6,106.6,177,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 07:00,2019,3,15,7,89.8,169,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 08:00,2019,3,15,8,90.9,169,Unhealthy,92,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 09:00,2019,3,15,9,95.9,172,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 10:00,2019,3,15,10,153.9,204,Very Unhealthy,212,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 11:00,2019,3,15,11,142.9,196,Unhealthy,132,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 12:00,2019,3,15,12,90.9,169,Unhealthy,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 13:00,2019,3,15,13,49.4,135,Unhealthy for Sensitive Groups,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 14:00,2019,3,15,14,29.7,88,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 15:00,2019,3,15,15,21.3,70,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 16:00,2019,3,15,16,15.6,58,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 17:00,2019,3,15,17,15.3,58,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 18:00,2019,3,15,18,13.1,53,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 19:00,2019,3,15,19,13,53,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 20:00,2019,3,15,20,14,55,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 21:00,2019,3,15,21,21.5,71,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 22:00,2019,3,15,22,39.2,110,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-03-2019 23:00,2019,3,15,23,188.1,238,Very Unhealthy,337,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 00:00,2019,3,16,0,169.5,220,Very Unhealthy,151,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 01:00,2019,3,16,1,148.8,199,Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 02:00,2019,3,16,2,145.9,198,Unhealthy,143,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 03:00,2019,3,16,3,100.9,174,Unhealthy,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 04:00,2019,3,16,4,84.4,166,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 05:00,2019,3,16,5,62.7,155,Unhealthy,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 06:00,2019,3,16,6,55.3,150,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 07:00,2019,3,16,7,51.6,141,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 08:00,2019,3,16,8,54.8,149,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 09:00,2019,3,16,9,47.4,130,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 10:00,2019,3,16,10,106.2,177,Unhealthy,165,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 11:00,2019,3,16,11,139,194,Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 12:00,2019,3,16,12,118,183,Unhealthy,97,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 13:00,2019,3,16,13,92.5,170,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 14:00,2019,3,16,14,61.2,154,Unhealthy,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 15:00,2019,3,16,15,46.6,128,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 16:00,2019,3,16,16,26.8,82,Moderate,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 17:00,2019,3,16,17,16.3,60,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 18:00,2019,3,16,18,14.1,55,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 19:00,2019,3,16,19,13.5,54,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 20:00,2019,3,16,20,10.2,43,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 21:00,2019,3,16,21,63.1,155,Unhealthy,116,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 22:00,2019,3,16,22,90,169,Unhealthy,117,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-03-2019 23:00,2019,3,16,23,89.5,169,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 00:00,2019,3,17,0,105.7,177,Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 01:00,2019,3,17,1,120.3,184,Unhealthy,135,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 02:00,2019,3,17,2,170.2,221,Very Unhealthy,220,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 03:00,2019,3,17,3,172.1,222,Very Unhealthy,174,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 04:00,2019,3,17,4,147.5,199,Unhealthy,123,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 05:00,2019,3,17,5,114.2,181,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 06:00,2019,3,17,6,80.1,164,Unhealthy,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 07:00,2019,3,17,7,72,160,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 08:00,2019,3,17,8,68.5,158,Unhealthy,65,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 09:00,2019,3,17,9,77.7,162,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 10:00,2019,3,17,10,125.3,187,Unhealthy,173,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 11:00,2019,3,17,11,121.1,185,Unhealthy,117,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 12:00,2019,3,17,12,82,165,Unhealthy,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 13:00,2019,3,17,13,52.5,143,Unhealthy for Sensitive Groups,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 14:00,2019,3,17,14,32.2,93,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 15:00,2019,3,17,15,20.6,69,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 16:00,2019,3,17,16,12.2,51,Moderate,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 17:00,2019,3,17,17,8.6,36,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 18:00,2019,3,17,18,6.8,28,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 19:00,2019,3,17,19,5.8,24,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 20:00,2019,3,17,20,10.4,43,Good,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 21:00,2019,3,17,21,91.2,169,Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 22:00,2019,3,17,22,100.1,174,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-03-2019 23:00,2019,3,17,23,94,171,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 00:00,2019,3,18,0,86,167,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 01:00,2019,3,18,1,93.5,171,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 02:00,2019,3,18,2,87.2,167,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 03:00,2019,3,18,3,91.6,170,Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 04:00,2019,3,18,4,101.3,175,Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 05:00,2019,3,18,5,77.1,162,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 06:00,2019,3,18,6,70,158,Unhealthy,63,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 07:00,2019,3,18,7,62.5,155,Unhealthy,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 08:00,2019,3,18,8,57.2,152,Unhealthy,52,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 09:00,2019,3,18,9,73.6,160,Unhealthy,90,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 10:00,2019,3,18,10,56.3,151,Unhealthy,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 11:00,2019,3,18,11,60.1,153,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 12:00,2019,3,18,12,39,110,Unhealthy for Sensitive Groups,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 13:00,2019,3,18,13,27,82,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 14:00,2019,3,18,14,27,82,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 15:00,2019,3,18,15,19.9,67,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 16:00,2019,3,18,16,15.9,59,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 17:00,2019,3,18,17,13.9,55,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 18:00,2019,3,18,18,11.4,48,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 19:00,2019,3,18,19,18.7,65,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 20:00,2019,3,18,20,22.3,72,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 21:00,2019,3,18,21,23.6,75,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 22:00,2019,3,18,22,22.3,72,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-03-2019 23:00,2019,3,18,23,17.6,63,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 00:00,2019,3,19,0,13.3,54,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 01:00,2019,3,19,1,11.1,46,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 02:00,2019,3,19,2,10.5,44,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 03:00,2019,3,19,3,7.7,32,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 04:00,2019,3,19,4,5.8,24,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 05:00,2019,3,19,5,4.9,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 06:00,2019,3,19,6,3.9,16,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 07:00,2019,3,19,7,2.9,12,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 08:00,2019,3,19,8,3.4,14,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 09:00,2019,3,19,9,5.7,24,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 10:00,2019,3,19,10,6.3,26,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 11:00,2019,3,19,11,7.1,30,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 12:00,2019,3,19,12,9.5,40,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 13:00,2019,3,19,13,9.7,40,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 14:00,2019,3,19,14,10.8,45,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 15:00,2019,3,19,15,11.4,48,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 16:00,2019,3,19,16,10.7,45,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 17:00,2019,3,19,17,10.7,45,Good,-999,UG/M3,1 Hr,Missing
Ulaanbaatar,PM2.5 - Principal,19-03-2019 19:00,2019,3,19,19,-999,-999,N/A,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 20:00,2019,3,19,20,9,38,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 21:00,2019,3,19,21,10.4,43,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 22:00,2019,3,19,22,10.2,43,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-03-2019 23:00,2019,3,19,23,11.9,50,Good,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 00:00,2019,3,20,0,11.5,48,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 01:00,2019,3,20,1,13.1,53,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 02:00,2019,3,20,2,11.6,48,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 03:00,2019,3,20,3,8.8,37,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 04:00,2019,3,20,4,6.9,29,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 05:00,2019,3,20,5,5.9,25,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 06:00,2019,3,20,6,4.9,20,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 07:00,2019,3,20,7,3.9,16,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 08:00,2019,3,20,8,5.9,25,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 09:00,2019,3,20,9,13.4,54,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 10:00,2019,3,20,10,20.7,69,Moderate,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 11:00,2019,3,20,11,16.3,60,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 12:00,2019,3,20,12,14.6,56,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 13:00,2019,3,20,13,11.3,47,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-03-2019 14:00,2019,3,20,14,9.6,40,Good,8,UG/M3,1 Hr,Valid
