Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,31-01-2021 12:00,2021,1,31,12,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 13:00,2021,1,31,13,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 14:00,2021,1,31,14,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 15:00,2021,1,31,15,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 16:00,2021,1,31,16,-999,-999,N/A,-7,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 17:00,2021,1,31,17,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 18:00,2021,1,31,18,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 19:00,2021,1,31,19,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 20:00,2021,1,31,20,-999,-999,N/A,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 21:00,2021,1,31,21,5.9,25,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 22:00,2021,1,31,22,5.9,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-01-2021 23:00,2021,1,31,23,5.9,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 00:00,2021,2,1,0,8,33,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 01:00,2021,2,1,1,15.1,57,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 02:00,2021,2,1,2,9,38,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 03:00,2021,2,1,3,11,46,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 04:00,2021,2,1,4,15,57,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 05:00,2021,2,1,5,10.5,44,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 06:00,2021,2,1,6,6.7,28,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 07:00,2021,2,1,7,6.7,28,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 08:00,2021,2,1,8,30.9,91,Moderate,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 09:00,2021,2,1,9,29.8,88,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 10:00,2021,2,1,10,23.5,75,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 11:00,2021,2,1,11,17.5,62,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 12:00,2021,2,1,12,31,91,Moderate,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 13:00,2021,2,1,13,24.9,78,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 14:00,2021,2,1,14,13.9,55,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 15:00,2021,2,1,15,8.9,37,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 16:00,2021,2,1,16,8.9,37,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 17:00,2021,2,1,17,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 18:00,2021,2,1,18,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 19:00,2021,2,1,19,-999,-999,N/A,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 20:00,2021,2,1,20,60.5,154,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 21:00,2021,2,1,21,113,181,Unhealthy,154,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 22:00,2021,2,1,22,133.1,191,Unhealthy,151,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-02-2021 23:00,2021,2,1,23,109.4,179,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 00:00,2021,2,2,0,109.2,179,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 01:00,2021,2,2,1,131.2,190,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 02:00,2021,2,2,2,149.2,199,Unhealthy,167,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 03:00,2021,2,2,3,184.6,235,Very Unhealthy,220,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 04:00,2021,2,2,4,196.3,246,Very Unhealthy,208,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 05:00,2021,2,2,5,138.1,194,Unhealthy,80,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 06:00,2021,2,2,6,89.5,169,Unhealthy,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 07:00,2021,2,2,7,58.7,153,Unhealthy,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 08:00,2021,2,2,8,45.8,126,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 09:00,2021,2,2,9,55.4,150,Unhealthy for Sensitive Groups,65,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 10:00,2021,2,2,10,106.2,177,Unhealthy,157,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 11:00,2021,2,2,11,191.6,242,Very Unhealthy,277,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 12:00,2021,2,2,12,152.8,203,Very Unhealthy,114,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 13:00,2021,2,2,13,145.9,198,Unhealthy,139,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 14:00,2021,2,2,14,103.9,176,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 15:00,2021,2,2,15,76.9,162,Unhealthy,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 16:00,2021,2,2,16,62.4,155,Unhealthy,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 17:00,2021,2,2,17,60.2,153,Unhealthy,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 18:00,2021,2,2,18,41.6,116,Unhealthy for Sensitive Groups,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 19:00,2021,2,2,19,29.3,87,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 20:00,2021,2,2,20,29.6,88,Moderate,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 21:00,2021,2,2,21,53.3,145,Unhealthy for Sensitive Groups,77,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 22:00,2021,2,2,22,40.1,112,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-02-2021 23:00,2021,2,2,23,43,119,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 00:00,2021,2,3,0,32.5,94,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 01:00,2021,2,3,1,29.7,88,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 02:00,2021,2,3,2,28.8,86,Moderate,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 03:00,2021,2,3,3,31.4,92,Moderate,34,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 04:00,2021,2,3,4,21.2,70,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 05:00,2021,2,3,5,32.6,94,Moderate,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 06:00,2021,2,3,6,56.8,152,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 07:00,2021,2,3,7,67.4,157,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 08:00,2021,2,3,8,79.7,163,Unhealthy,92,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 09:00,2021,2,3,9,85.3,166,Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 10:00,2021,2,3,10,130.6,190,Unhealthy,176,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 11:00,2021,2,3,11,199.8,250,Very Unhealthy,269,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 12:00,2021,2,3,12,206.9,257,Very Unhealthy,214,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 13:00,2021,2,3,13,123.9,186,Unhealthy,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 14:00,2021,2,3,14,62.4,155,Unhealthy,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 15:00,2021,2,3,15,33.2,95,Moderate,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 16:00,2021,2,3,16,33.2,95,Moderate,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 17:00,2021,2,3,17,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 18:00,2021,2,3,18,-999,-999,N/A,-8,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 19:00,2021,2,3,19,-999,-999,N/A,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 20:00,2021,2,3,20,28.5,85,Moderate,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 21:00,2021,2,3,21,121.9,185,Unhealthy,195,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 22:00,2021,2,3,22,127.8,188,Unhealthy,133,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-02-2021 23:00,2021,2,3,23,125.8,187,Unhealthy,124,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 00:00,2021,2,4,0,109.1,179,Unhealthy,93,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 01:00,2021,2,4,1,111.1,180,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 02:00,2021,2,4,2,134.6,192,Unhealthy,158,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 03:00,2021,2,4,3,291.6,342,Hazardous,448,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 04:00,2021,2,4,4,330.3,380,Hazardous,369,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 05:00,2021,2,4,5,279.1,329,Hazardous,228,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 06:00,2021,2,4,6,235,285,Very Unhealthy,191,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 07:00,2021,2,4,7,200.5,251,Very Unhealthy,166,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 08:00,2021,2,4,8,192.7,243,Very Unhealthy,185,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 09:00,2021,2,4,9,197.3,247,Very Unhealthy,202,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 10:00,2021,2,4,10,263.7,314,Hazardous,330,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 11:00,2021,2,4,11,328.3,378,Hazardous,393,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 12:00,2021,2,4,12,290.2,340,Hazardous,252,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 13:00,2021,2,4,13,231.1,281,Very Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 14:00,2021,2,4,14,169.5,220,Very Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 15:00,2021,2,4,15,102.2,175,Unhealthy,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 16:00,2021,2,4,16,54,147,Unhealthy for Sensitive Groups,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 17:00,2021,2,4,17,27.5,83,Moderate,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 18:00,2021,2,4,18,17.2,62,Moderate,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 19:00,2021,2,4,19,15,57,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 20:00,2021,2,4,20,21.5,71,Moderate,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 21:00,2021,2,4,21,36.2,103,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 22:00,2021,2,4,22,81,164,Unhealthy,126,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-02-2021 23:00,2021,2,4,23,76.5,162,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 00:00,2021,2,5,0,80.2,164,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 01:00,2021,2,5,1,74.1,161,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 02:00,2021,2,5,2,88.5,168,Unhealthy,103,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 03:00,2021,2,5,3,183.8,234,Very Unhealthy,279,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 04:00,2021,2,5,4,284.9,335,Hazardous,386,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 05:00,2021,2,5,5,375,417,Hazardous,465,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 06:00,2021,2,5,6,322.5,372,Hazardous,270,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 07:00,2021,2,5,7,210.2,260,Very Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 08:00,2021,2,5,8,118.6,184,Unhealthy,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 09:00,2021,2,5,9,97.3,173,Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 10:00,2021,2,5,10,136.1,193,Unhealthy,175,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 11:00,2021,2,5,11,214.6,265,Very Unhealthy,293,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 12:00,2021,2,5,12,199.8,250,Very Unhealthy,185,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 13:00,2021,2,5,13,153.9,204,Very Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 14:00,2021,2,5,14,80.4,164,Unhealthy,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 15:00,2021,2,5,15,80.3,164,Unhealthy,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 16:00,2021,2,5,16,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 17:00,2021,2,5,17,-999,-999,N/A,-8,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 18:00,2021,2,5,18,-999,-999,N/A,-7,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 19:00,2021,2,5,19,-999,-999,N/A,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 20:00,2021,2,5,20,13.6,54,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 21:00,2021,2,5,21,12.7,52,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 22:00,2021,2,5,22,17.6,63,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-02-2021 23:00,2021,2,5,23,23.4,75,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 00:00,2021,2,6,0,16,59,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 01:00,2021,2,6,1,26.6,81,Moderate,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 02:00,2021,2,6,2,16.2,60,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 03:00,2021,2,6,3,16.2,60,Moderate,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 04:00,2021,2,6,4,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 05:00,2021,2,6,5,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 06:00,2021,2,6,6,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 07:00,2021,2,6,7,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 08:00,2021,2,6,8,-999,-999,N/A,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 09:00,2021,2,6,9,3.1,13,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 10:00,2021,2,6,10,40.6,114,Unhealthy for Sensitive Groups,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 11:00,2021,2,6,11,61.5,154,Unhealthy,80,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 12:00,2021,2,6,12,81.9,165,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 13:00,2021,2,6,13,54.5,148,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 14:00,2021,2,6,14,28.5,85,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 15:00,2021,2,6,15,28.5,85,Moderate,-7,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 16:00,2021,2,6,16,-999,-999,N/A,-10,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 17:00,2021,2,6,17,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 18:00,2021,2,6,18,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 19:00,2021,2,6,19,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 20:00,2021,2,6,20,-999,-999,N/A,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 21:00,2021,2,6,21,39.8,112,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 22:00,2021,2,6,22,70.1,159,Unhealthy,93,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-02-2021 23:00,2021,2,6,23,64.7,156,Unhealthy,60,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 00:00,2021,2,7,0,70,158,Unhealthy,75,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 01:00,2021,2,7,1,82.7,165,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 02:00,2021,2,7,2,86.3,167,Unhealthy,90,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 03:00,2021,2,7,3,93.2,170,Unhealthy,100,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 04:00,2021,2,7,4,78.5,163,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 05:00,2021,2,7,5,72.2,160,Unhealthy,66,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 06:00,2021,2,7,6,80.1,164,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 07:00,2021,2,7,7,60.5,154,Unhealthy,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 08:00,2021,2,7,8,62.2,154,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 09:00,2021,2,7,9,80.1,164,Unhealthy,98,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 10:00,2021,2,7,10,104.5,176,Unhealthy,129,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 11:00,2021,2,7,11,211.3,261,Very Unhealthy,318,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 12:00,2021,2,7,12,176.6,227,Very Unhealthy,142,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 13:00,2021,2,7,13,126.3,188,Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 14:00,2021,2,7,14,86.6,167,Unhealthy,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 15:00,2021,2,7,15,61.3,154,Unhealthy,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 16:00,2021,2,7,16,33.1,95,Moderate,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 17:00,2021,2,7,17,33.1,95,Moderate,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 18:00,2021,2,7,18,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 19:00,2021,2,7,19,-999,-999,N/A,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 20:00,2021,2,7,20,72.7,160,Unhealthy,107,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 21:00,2021,2,7,21,172.7,223,Very Unhealthy,254,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 22:00,2021,2,7,22,211.1,261,Very Unhealthy,246,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-02-2021 23:00,2021,2,7,23,190,240,Very Unhealthy,170,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 00:00,2021,2,8,0,188,238,Very Unhealthy,186,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 01:00,2021,2,8,1,202.1,252,Very Unhealthy,216,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 02:00,2021,2,8,2,204.5,255,Very Unhealthy,207,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 03:00,2021,2,8,3,229.3,279,Very Unhealthy,254,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 04:00,2021,2,8,4,202.6,253,Very Unhealthy,176,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 05:00,2021,2,8,5,157.8,208,Very Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 06:00,2021,2,8,6,121.8,185,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 07:00,2021,2,8,7,118.9,184,Unhealthy,116,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 08:00,2021,2,8,8,127.4,188,Unhealthy,136,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 09:00,2021,2,8,9,164.7,215,Very Unhealthy,202,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 10:00,2021,2,8,10,218.8,269,Very Unhealthy,273,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 11:00,2021,2,8,11,233.9,284,Very Unhealthy,249,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-02-2021 12:00,2021,2,8,12,182.9,233,Very Unhealthy,132,UG/M3,1 Hr,Valid
