Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,12-05-2020 07:00,2020,5,12,7,11.1,46,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 08:00,2020,5,12,8,9,38,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 09:00,2020,5,12,9,12.5,52,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 10:00,2020,5,12,10,14.2,55,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 11:00,2020,5,12,11,12.6,52,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 12:00,2020,5,12,12,10.3,43,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 13:00,2020,5,12,13,10.1,42,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 14:00,2020,5,12,14,10.5,44,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 15:00,2020,5,12,15,9.7,40,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 16:00,2020,5,12,16,10.3,43,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 17:00,2020,5,12,17,9.6,40,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 18:00,2020,5,12,18,9.3,39,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 19:00,2020,5,12,19,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 20:00,2020,5,12,20,9.3,39,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 21:00,2020,5,12,21,10.1,42,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 22:00,2020,5,12,22,16.5,60,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,12-05-2020 23:00,2020,5,12,23,26.7,82,Moderate,37,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 00:00,2020,5,13,0,32.4,94,Moderate,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 01:00,2020,5,13,1,29.7,88,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 02:00,2020,5,13,2,24.3,77,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 03:00,2020,5,13,3,20.6,69,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 04:00,2020,5,13,4,16.3,60,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 05:00,2020,5,13,5,13.6,54,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 06:00,2020,5,13,6,11.8,49,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 07:00,2020,5,13,7,11.9,50,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 08:00,2020,5,13,8,12.9,53,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 09:00,2020,5,13,9,12.9,53,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 10:00,2020,5,13,10,17.4,62,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 11:00,2020,5,13,11,17.7,63,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 12:00,2020,5,13,12,17.3,62,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 13:00,2020,5,13,13,15.1,57,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 14:00,2020,5,13,14,13,53,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 15:00,2020,5,13,15,11.5,48,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 16:00,2020,5,13,16,11.2,47,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 17:00,2020,5,13,17,13.1,53,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 18:00,2020,5,13,18,11,46,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 19:00,2020,5,13,19,10,42,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 20:00,2020,5,13,20,10.5,44,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 21:00,2020,5,13,21,12.2,51,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 22:00,2020,5,13,22,18.1,64,Moderate,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,13-05-2020 23:00,2020,5,13,23,29.5,88,Moderate,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 00:00,2020,5,14,0,41.2,115,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 01:00,2020,5,14,1,32.6,94,Moderate,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 02:00,2020,5,14,2,25.8,80,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 03:00,2020,5,14,3,20.4,68,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 04:00,2020,5,14,4,16.7,61,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 05:00,2020,5,14,5,12.8,52,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 06:00,2020,5,14,6,9.9,41,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 07:00,2020,5,14,7,10.4,43,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 08:00,2020,5,14,8,11.7,49,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 09:00,2020,5,14,9,13.8,55,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 10:00,2020,5,14,10,13.4,54,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 11:00,2020,5,14,11,13.7,54,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 12:00,2020,5,14,12,17.3,62,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 13:00,2020,5,14,13,18.6,65,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 14:00,2020,5,14,14,15.8,59,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 15:00,2020,5,14,15,13.4,54,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 16:00,2020,5,14,16,14.7,56,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 17:00,2020,5,14,17,14.8,57,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 18:00,2020,5,14,18,12.4,52,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 19:00,2020,5,14,19,12.2,51,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 20:00,2020,5,14,20,11.6,48,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 21:00,2020,5,14,21,20.3,68,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 22:00,2020,5,14,22,46.1,127,Unhealthy for Sensitive Groups,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,14-05-2020 23:00,2020,5,14,23,44.5,123,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 00:00,2020,5,15,0,49.7,136,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 01:00,2020,5,15,1,61.4,154,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 02:00,2020,5,15,2,57.2,152,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 03:00,2020,5,15,3,50.6,138,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 04:00,2020,5,15,4,40.8,114,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 05:00,2020,5,15,5,30.4,89,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 06:00,2020,5,15,6,22.2,72,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 07:00,2020,5,15,7,17.1,62,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 08:00,2020,5,15,8,15,57,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 09:00,2020,5,15,9,11,46,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 10:00,2020,5,15,10,8.5,35,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 11:00,2020,5,15,11,8.7,36,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 12:00,2020,5,15,12,9.3,39,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 13:00,2020,5,15,13,9.1,38,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 14:00,2020,5,15,14,9.5,40,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 15:00,2020,5,15,15,10.7,45,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 16:00,2020,5,15,16,10.8,45,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 17:00,2020,5,15,17,9.9,41,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 18:00,2020,5,15,18,9.9,41,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 19:00,2020,5,15,19,8.9,37,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 20:00,2020,5,15,20,9.4,39,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 21:00,2020,5,15,21,8.7,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 22:00,2020,5,15,22,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,15-05-2020 23:00,2020,5,15,23,8.4,35,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 00:00,2020,5,16,0,12,50,Good,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 01:00,2020,5,16,1,9,38,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 02:00,2020,5,16,2,7,29,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 03:00,2020,5,16,3,7,29,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 04:00,2020,5,16,4,7,29,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 05:00,2020,5,16,5,6.5,27,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 06:00,2020,5,16,6,6.2,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 07:00,2020,5,16,7,6.1,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 08:00,2020,5,16,8,6,25,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 09:00,2020,5,16,9,5.5,23,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 10:00,2020,5,16,10,6.2,26,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 11:00,2020,5,16,11,7.6,32,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 12:00,2020,5,16,12,8.8,37,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 13:00,2020,5,16,13,7.9,33,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 14:00,2020,5,16,14,8.4,35,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 15:00,2020,5,16,15,7.7,32,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 16:00,2020,5,16,16,8.8,37,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 17:00,2020,5,16,17,7.9,33,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 18:00,2020,5,16,18,6.9,29,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 19:00,2020,5,16,19,8.4,35,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 20:00,2020,5,16,20,9.2,38,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 21:00,2020,5,16,21,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 22:00,2020,5,16,22,8.7,36,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16-05-2020 23:00,2020,5,16,23,9.2,38,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 00:00,2020,5,17,0,9.1,38,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 01:00,2020,5,17,1,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 02:00,2020,5,17,2,8.8,37,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 03:00,2020,5,17,3,7.6,32,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 04:00,2020,5,17,4,7,29,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 05:00,2020,5,17,5,6.6,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 06:00,2020,5,17,6,5.1,21,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 07:00,2020,5,17,7,5,21,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 08:00,2020,5,17,8,6,25,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 09:00,2020,5,17,9,7,29,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 10:00,2020,5,17,10,7,29,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 11:00,2020,5,17,11,6.5,27,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 12:00,2020,5,17,12,7.2,30,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 13:00,2020,5,17,13,6.6,28,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 14:00,2020,5,17,14,6.3,26,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 15:00,2020,5,17,15,7.1,30,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 16:00,2020,5,17,16,7.5,31,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 17:00,2020,5,17,17,7.7,32,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 18:00,2020,5,17,18,9.3,39,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 19:00,2020,5,17,19,8.6,36,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 20:00,2020,5,17,20,10.3,43,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 21:00,2020,5,17,21,10.6,44,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 22:00,2020,5,17,22,12.8,52,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17-05-2020 23:00,2020,5,17,23,13.4,54,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 00:00,2020,5,18,0,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 01:00,2020,5,18,1,18.6,65,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 02:00,2020,5,18,2,18.8,65,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 03:00,2020,5,18,3,16.9,61,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 04:00,2020,5,18,4,16.4,60,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 05:00,2020,5,18,5,13.7,54,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 06:00,2020,5,18,6,11.8,49,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 07:00,2020,5,18,7,9.9,41,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 08:00,2020,5,18,8,12.9,53,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 09:00,2020,5,18,9,14.9,57,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 10:00,2020,5,18,10,15.4,58,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 11:00,2020,5,18,11,18.2,64,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 12:00,2020,5,18,12,17.1,62,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 13:00,2020,5,18,13,15.5,58,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 14:00,2020,5,18,14,12.7,52,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 15:00,2020,5,18,15,9.3,39,Good,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 16:00,2020,5,18,16,10.1,42,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 17:00,2020,5,18,17,10,42,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 18:00,2020,5,18,18,10,42,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 19:00,2020,5,18,19,10,42,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 20:00,2020,5,18,20,10,42,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 21:00,2020,5,18,21,10.5,44,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 22:00,2020,5,18,22,11.7,49,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18-05-2020 23:00,2020,5,18,23,17.3,62,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 00:00,2020,5,19,0,24.6,77,Moderate,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 01:00,2020,5,19,1,31.8,92,Moderate,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 02:00,2020,5,19,2,25.9,80,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 03:00,2020,5,19,3,18.9,65,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 04:00,2020,5,19,4,16.4,60,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 05:00,2020,5,19,5,14.2,55,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 06:00,2020,5,19,6,14.1,55,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 07:00,2020,5,19,7,12,50,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 08:00,2020,5,19,8,14,55,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 09:00,2020,5,19,9,16.5,60,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 10:00,2020,5,19,10,15.2,58,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 11:00,2020,5,19,11,13.6,54,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 12:00,2020,5,19,12,12.8,52,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 13:00,2020,5,19,13,10.4,43,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 14:00,2020,5,19,14,9.1,38,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 15:00,2020,5,19,15,9.5,40,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 16:00,2020,5,19,16,8.2,34,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 17:00,2020,5,19,17,7.6,32,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 18:00,2020,5,19,18,7.8,33,Good,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 19:00,2020,5,19,19,8.4,35,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 20:00,2020,5,19,20,10.7,45,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 21:00,2020,5,19,21,11.3,47,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 22:00,2020,5,19,22,15.6,58,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19-05-2020 23:00,2020,5,19,23,25.3,79,Moderate,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 00:00,2020,5,20,0,19.6,67,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 01:00,2020,5,20,1,17.8,63,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 02:00,2020,5,20,2,19.4,66,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 03:00,2020,5,20,3,18.7,65,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 04:00,2020,5,20,4,13.8,55,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 05:00,2020,5,20,5,10.4,43,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 06:00,2020,5,20,6,10.2,43,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 07:00,2020,5,20,7,10.6,44,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 08:00,2020,5,20,8,11.8,49,Good,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 09:00,2020,5,20,9,12.9,53,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 10:00,2020,5,20,10,14.9,57,Moderate,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 11:00,2020,5,20,11,14.4,56,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 12:00,2020,5,20,12,14.4,56,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 13:00,2020,5,20,13,11.4,48,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 14:00,2020,5,20,14,11.7,49,Good,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20-05-2020 15:00,2020,5,20,15,9.7,40,Good,8,UG/M3,1 Hr,Valid
